model,ticker,n,mae,rmse,r2,dir_acc
baseline:company_hist,VZ,49,0.029127101739304013,0.03995646775852061,-0.15354698493248997,0.6938775510204082
baseline:company_hist,WBD,49,0.3249655117350531,0.6386650854440475,-0.03434297922196383,0.6938775510204082
baseline:company_hist,WFC,49,0.07338860390294637,0.09011638197853698,-0.6072141719578474,0.5918367346938775
baseline:company_hist,WMB,49,0.18797741907205354,0.3047470347625722,-0.1212848624680678,0.5918367346938775
baseline:company_hist,WMT,49,0.021903442375442832,0.026731378059069777,-0.03782727991571866,0.9387755102040817
baseline:company_hist,XOM,33,0.2692878105625282,0.34769202011003975,-0.08585666110614576,0.45454545454545453
baseline:expanding_mean,AAPL,45,0.10288832984366131,0.13672116331403777,-0.016530971080576773,0.8222222222222222
baseline:expanding_mean,ABBV,49,0.08930225759891482,0.14373722026083433,-0.11316949183200986,0.8775510204081632
baseline:expanding_mean,ABT,49,0.09676295402425031,0.13017537598746973,-0.07379559877417097,0.8163265306122449
baseline:expanding_mean,ADBE,47,0.08735525545592217,0.10913323729053331,-1.2317413743016785,0.9787234042553191
baseline:expanding_mean,AMGN,49,0.05432483113041319,0.06649028126054767,-0.07677536926918327,0.7959183673469388
baseline:expanding_mean,AMT,48,0.2377883906193394,0.36958062310544215,-0.020059839949764458,0.7083333333333334
baseline:expanding_mean,AMZN,49,0.13155044953729597,0.16971363719158689,-1.6756282482182305,1.0
baseline:expanding_mean,APD,49,0.10786330981516722,0.13453815583831652,-0.22970390142740293,0.6122448979591837
baseline:expanding_mean,AVB,44,0.20346460699552596,0.37835819074864924,0.006633878419859296,0.6818181818181818
baseline:expanding_mean,BA,49,0.14759310150519667,0.1984457293626268,-0.07404467578912044,0.5714285714285714
baseline:expanding_mean,BAC,49,0.06922128885165417,0.08305114218648568,-0.9781156384780523,0.6326530612244898
baseline:expanding_mean,BKNG,49,0.2674234625862802,0.5105679030565874,-0.0720974285217002,0.8775510204081632
baseline:expanding_mean,BKR,37,0.15196009361581436,0.24662762033384436,-0.008285080745018103,0.7297297297297297
baseline:expanding_mean,BMY,49,0.10869055318927477,0.18904029617400628,-0.056019115337522685,0.7959183673469388
baseline:expanding_mean,BRK.B,49,0.09531259626317223,0.13263050201305251,-0.13460901442768236,0.673469387755102
